"Agency","Component","Fiscal Year","Statute","Case Citation","Type of Information Withheld","Number of Times Relied Upon"
"Department of Health and Human Services","Agency Overall","2013","42 U.S.C. 247d-6b(d)","N/A","National Stockpile","1"
"Department of Health and Human Services","Agency Overall","2013","5 U.S.C. § 574(j)","N/A","Confidential communications with agency Ombudsman (3rd party neutral)","1"
"Department of Health and Human Services","Agency Overall","2013","22 U.S.C. § 288a(c)","N/A","Privileges, exemptions, and immunities of international organizations","1"
"Department of Health and Human Services","Agency Overall","2013","35 U.S.C. § 202(c)(5)","N/A","Invention Utilization Reports","1"
"Department of Health and Human Services","Agency Overall","2013","Inspector General Act of 1978","N/A","Complaints by employees; disclosure of identity, reprisals","3"
"Department of Health and Human Services","Agency Overall","2013","18 U.S.C. § 3509(d)","Tampico v. EOUSA, No. 04-2285, slip op.at 8 (D.D.C. Apr. 29, 2005)","Certain records containing identifying information pertaining to children involved in criminal proceedings","1"
"Department of Health and Human Services","Agency Overall","2013","Fed. R. Crim. P. 6(e), enacted by Act of July 30, 1977, Pub. L. No. 95-78, 91 Stat. 319","Sussmanv. USMS, 494 F. 3d 1106, 1113 (D.C. Cir 2007); Fund for Constititional Gov't v. Nat'l Archives & Records Serv., 656 F. 2d 856, 867-68 (D.C. Cir 1981); Durham v. U.S. Atty. Gen., No. 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen O'connor v. U.S. Dep't of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008).","Certain records pertaining to grand jury proceedings","1"
"Department of Health and Human Services","Agency Overall","2013","42 U.S.C. § 300aa-12(d)(4)(A)","Long v. DOJ, No. 06CV1086, 2011 WL 113925 @*10 (N.D.N.Y. Mar. 25, 2011)","Medical records presented to a special master or the court in National Vaccine Injury Compensation Program","4"
"Department of Health and Human Services","Agency Overall","2013","42 U.S.C. § 11137(b)","N/A","Adverse reports of helath practitioners conduct","3"
"Department of Health and Human Services","Agency Overall","2013","Public Law 107-347","N/A","Data that are required for exclusively statistical purposes under a pledge of confidentiality","1"
"Armed Forces Retirement Home","Agency Overall","2013","N/A","N/A","N/A","0"
"Federal Housing Finance Agency","Agency Overall","2013","0","N/A","0","0"
"Occupational Safety and Health Review Commission","Agency Overall","2013","0","N/A","0","0"
"Department of the Interior","Agency Overall","2013","41 U.S.C. § 2102(a)","Legal & Safety Employer Research, Inc. v. U.S. Dep't of the Army, No. Civ. S001748, 2001 WL 34098652, at *3-4 (E.D. Cal. May 4, 2001) (dictum).","Contractor bid or proposal information; source selection information","10"
"Department of the Interior","Agency Overall","2013","41 U.S.C. § 4702","Hodes v. U.S. Dep't of Treasury, 2013 U.S. Dist. LEXIS 137377, at *9-10 (D.D.C. 2013); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 29-30 (D.D.C. 2003)","Certain information in contractor proposals; proposals of unsuccessful bidders","7"
"Department of the Interior","Agency Overall","2013","Fed. R. Crim. P. 6(e)(2)(B), enacted by Act of July 30, 1977, Pub. L. No. 95-78, 91 Stat. 319","Sussman v. USMS, 494 F.3d 1106, 1113 (D.C. Cir. 2007); Fund for Constitutional Gov't v. Nat'l Archives & Records Serv., 656 F.2d 856, 867-68 (D.C. Cir. 1981); Durham v. U.S. Atty. Gen., No. 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen O'Connor v. U.S. Dep't of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008).","Certain records pertaining to grand jury proceedings","4"
"Department of the Interior","Agency Overall","2013","16 U.S.C. § 470hh","Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Information pertaining to the nature and location of certain archaeological resources","28"
"Department of the Interior","Agency Overall","2013","16 U.S.C. § 5937","Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004); Sw. Ctr. for Biological Diversity v. USDA, 170 F. Supp. 2d 931, 945 (D. Ariz. 2000), aff'd, 314 F.3d 1060, 1062 (9th Cir. 2002); Pease v. U.S. Dep't of Interior, No. 1:99CV113, slip op. at 2, 4 (D. Vt. Sept. 17, 1999).","Information pertaining to: ""endangered, threatened, rare, or commercially valuable"" National Park System resources; ""mineral or paleontological objects within units of the National Park System""; or ""objects of cultural patrimony within units of the National Park System""","4"
"Department of the Interior","Agency Overall","2013","25 U.S.C.  § 2103(c)","Jicarilla Apache v. U.S., 60 Fed. Cl. 611, 613-14 (2004) (dictum) (overturned on other grounds by U.S. v. Jicarilla Apache Nation, 131 S. Ct. 2313 (2011))","Information related to decisions to grant/disapprove minerals agreements for Indian tribes","5"
"Department of the Interior","Agency Overall","2013","16 U.S.C. § 470w-3","Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 32-33 (D.D.C. 2003) (dictum), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004)","Information about the location, character or ownership of a historic resource","9"
"United States Postal Service","Agency Overall","2013","39 U.S.C. § 410 (c)(1)","None.","Records relating to names and addresses of postal customers.","256"
"United States Postal Service","Agency Overall","2013","39 U.S.C. § 410 (c)(2)","Wickwire Gavin, P.C. v. USPS, 356 F.3d 588, 589, 597 (4th Cir. 2004); Am. Postal Workers Union, AFL-CIO v. USPS, 742 F. Supp. 2d 76, 81-83 (D.D.C. 2010); Reid v. USPS, No. 05-294, 2006 WL 1876682, at *5-9 (S.D. Ill, July 5, 2006).","Records relating to commercial information that is proprietary to the Postal Service.","133"
"United States Postal Service","Agency Overall","2013","39 U.S.C. § 412","None.","Records containing lists of postal customers.","15"
"United States Postal Service","Agency Overall","2013","Fed. R. Crim. P. 6(e), enacted by Act of July 30, 1977, Pub. L. No. 95-78, 91 Stat. 319","Sussman v. USMS, 494 F.3d 1106, 1113 (D.C. Cir. 2007); Fund for Constitutional Gov't v. Nat'l Archives & Records Serv., 656 F.2d 856, 867-68 (D.C. Cir. 1981); Durham v. U.S. Atty. Gen., No. 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen O'Connor v. U.S. Dep't of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008).","Grand jury information.","2"
"United States Postal Service","Agency Overall","2013","Inspector General Act of 1978, Section 7(b)","None.","Employee complaint information","5"
"Defense Nuclear Facilities Safety Board","Agency Overall","2013","N/A","N/A","N/A","0"
"United States International Boundary and Water Commission","Agency Overall","2013","0","N/A","0","0"
"Federal Financial Institutions Examination Council","Agency Overall","2013","N/A","N/A","N/A","0"
"Institute of Museum and Library Services","Agency Overall","2013","N/A","N/A","N/A","0"
"Equal Employment Opportunity Commission","Agency Overall","2013","42 U.S.C. § 2000e-5(b), 2000e-8(e)(Civil Rights Act of 1964)","EEOC v. Associated Dry Goods Corp., 449 U.S. 590 (1981); Frito-Lay v. EEOC, 964 F. Supp. 236, 240-43 (W.D. Ky. 1997); and Am. Centennial Ins. Co. v. EEOC, 722 F. Supp. 180, 184 (D.N.J. 1989)","Information pertaining to charges of unlawful employment discrimination practices; information obtained by the EEOC in theinvestigation of charges of unlawful employment practices including conciliation materials; and specific reports and information required to be furnished to the EEOC","2826"
"Equal Employment Opportunity Commission","Agency Overall","2013","42 U.S.C. § 12117","N/A","Information pertaining to charges of unlawful employment practices under the ADA, information obtained by the EEOC in the investigation of charges of unlawful employment practices including conciliation material; and specific reports and information required to be furnished to the EEOC.","2245"
"Equal Employment Opportunity Commission","Agency Overall","2013","42 U.S.C.§ 2000ff-6","N/A","Information pertaining to charges of unlawful employment practices under GINA; information obtained by the EEOC in the investigation of charges of unlawful employment practices including conciliation materials; and specific reports and information required to be furnished to the EEOC.","652"
"General Services Administration","Agency Overall","2013","41 USC § 4702","Margolin v. NASA, No. 09¬CV-00421-LRH-VPC, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","32"
"Recovery Accountability and Transparency Board","Agency Overall","2013","N/A","N/A","N/A","0"
"Department of Homeland Security","Agency Overall","2013","49 U.S.C. § 114(s)","Tooley v. Bush, No. 06-306, 2006 WL 3783142, at *19 (D.D.C. Dec. 21, 2006), aff'd on other grounds, 586 F. 3d 1006 (D.C. Cir. 2009); Gordon v. FBI, 390 F. Supp. 2d 897,900 (N.D. Cal. 2004).","Information obetained or developed in carryingout security under the authority of the Aviation and Transportation Security Act or under chapter 449 of this title","2401"
"Department of Homeland Security","Agency Overall","2013","41 U.S.C. § 4702(b)","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","22"
"Department of Homeland Security","Agency Overall","2013","41 U.S.C. § 2102","Legal & Safety Employer Research, Inc. v. U.S. Dep't of the Army, No. Civ. S001748, 2001 WL34098652, at *3-4 (E.D. Cal. 2001) dictum).","Contractor bid or proposal information; source selection information","1"
"Department of Homeland Security","Agency Overall","2013","50 U.S.C. § 403g","Larson v. Dept. of State, 565 F.3d 857, 865 n.2 (D.C. Cir. 2009); Berman v. CIA, 501 F. 3d 1136, 1137-38, 1140 (9thCir. 2007); Makky v. Chertoff, 489 F. Supp. 2d 421, 442 (D.N.J. 2007), aff'd on other grounds, 541 F. 3d 205 (3d Cir. 2008).","Intelligence sources and methods; certain information pertaining to Agency employees, specifically: the organization, functions, names, official titles, salaries, or number of personnel employed by the Agency","34"
"Department of Homeland Security","Agency Overall","2013","18 U.S.C § 2722(a)","","Prohibits the disclosure of personal information from a motor vehicle record","2"
"Department of Homeland Security","Agency Overall","2013","49 U.S.C. § 1114©","McGilvra v. NTSB, 840 F. Supp. 100, 102 (D.Colo. 1993)","Certain ""cockpit voice or video recorder recording[s] or transcript[s] of communications by and between flight crew members and ground stations pertaining to [] incident[s] investigated by the [National Transportation Safety] Board""","136"
"Department of Homeland Security","Agency Overall","2013","42 U.S.C. § 262a(h)","","Enhanced control of dangerous biological agents and toxins/bio-terrorism information","2"
"Department of Homeland Security","Agency Overall","2013","50 U.S.C. app. § 2411(c)","Wis. Project on Nuclear Arms Control v. U.S. Dep't of Commerce, 317 F.3d 275, 284 (D.C. Cir. 2003); Times Publ'g Co. v. U.S. Dep't of Commerce, 236 F.3d 1286, 1292 (11th Cir. 2001).","Information pertaining to license applications under the Export Administration Act","1"
"Department of Homeland Security","Agency Overall","2013","10 U.S.C. § 424","Physicians for Human Rights v. DOD No RDB-08-273, 2011 WL 1495942, at *7 (D.D.C. Apr 19, 2011); Miller v DOJ, 562 F. Supp 2d 82, 112 (D.D.C. 2008); Wickwire Gavin, P.C. v. Def Intelligence Agency, 330 F. Supp 2d 592, 602 (E.D. Va 2004).","Organization or any function of, and certain information pertaining to, employees of the Defense Intelligence Agency…","1"
"Department of Homeland Security","Agency Overall","2013","10 U.S.C. § 130b","Hiken v. DOD 521 F. Supp 2n 1047, 1062 (N.D. Cal. 2007); O'Keefe v. DOD, 463 F. Supp 2d 317, 325 (E.D.N.Y. 2006); Widel v. United States No. A02=306, 2005 WL 846206, at *2 (D. Alaska Apr 11, 2005)","Personnel in overseas, sensitive, or routinely deployable units; nondisclosure of personally identifying information","1"
"Department of Homeland Security","Agency Overall","2013","Fed. R. Crim. P. 6(e), enacted by Act of July 30, 1977, Pub. L. No. 95-78, 91 Stat. 319","Sussman v. USMS, 494 F.3d 1106, 1113 (D.C. Cir. 2007); Fund for Constitutional Gov't v. Nat'l Archives & Records Serv., 656 F.2d 856, 867-68 (D.C. Cir. 1981); Durham v. U.S. Atty. Gen., No 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen  O'Connor v. U.S. Dep't of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008).","Certain records pertaining to grand jury proceedings","10"
"Department of Homeland Security","Agency Overall","2013","26 U.S.C. § 6103","Church of Scientology v. IRS, 484 U.S. 9 15 (1987)","Tax returns and information therefrom","1740"
"Department of Homeland Security","Agency Overall","2013","18 USC § 3509(d)","Tampico v. EOUSA. No. 04-2285, slip op. at 8 (D.D.C. Apr. 29, 2005)","Information related to child pornography victims","6"
"Department of Homeland Security","Agency Overall","2013","31 USC § 5319","Hulsten v. DEA No.10-4112, 2011 U.S. Dist. LEXIS 25788, at *7-8 (N.D. Iowa Mar. 11, 2011); Berger v. IRS, 487 F. Supp. 2d 482, 496-97 (D.N.J. 2007), aff'd on other grounds, 288 F. App'x 829 (3d Cir. 2008), cert. denied, 129 S. Ct. 2789 (U.S. 2009); Sciba v. Bd. of Governors of the Fed. Reserve Sys., No. 04-1011, 2005 WL 3201206, at *6 (D.D.C. Nov. 4, 2005).","Reports pertaining to monetary instruments transactions filed under subchapter II of chapter 53 of title 31 and records of those reports","3"
"Department of Homeland Security","Agency Overall","2013","18 U.S.C. §§ 2510-20","Mendoza v. DEA, No. 07-5006, 2007 U.S. App. LEXIS 22175 (D.C. Cir. Sept. 14, 2007) (per curiam); Lam Lek Chong v. DEA, 929 F.2d 729, 733 (D.C. Cir. 1991); Payne  v. DOJ, No. 96-30840, slip op. at 5-6 (5th Cir. July 11, 1997).","Wiretap requests and the content of any wire, oral, or electronic communication obtained through wiretaps","1"
"Department of Homeland Security","Agency Overall","2013","18 U.S.C. § 1461","","Obscene or crime-inciting matter","1"
"Department of Homeland Security","Agency Overall","2013","50 U.S.C. § 403-1(i)(1)","CIA v. Sims, 471 U.S. 159, 167 (1985); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Wolf v. CIA, 473 F.3d 370, 378, 380 (D.C. Cir. 2007).","Intelligence sources and methods","2"
"Office of Government Ethics","Agency Overall","2013","5 U.S.C. app. 105","","Financial disclosure reports","1"
"National Archives and Records Administration","Agency Overall","2013","5 U.S.C. § 574(j)","None","Dispute-resolution communications between a party and a neutral","1"
"National Archives and Records Administration","Agency Overall","2013","10 U.S.C. 424","Physicians for Human Rights v. DOD, No. RDB-08-273, 2011 WL 1495942 at *7 (D.D.C. Apr. 19, 2011); Miller v. DOJ, 562 F. Supp. 2d 82, 112 (D.D.C. 2008); Wickwire Gavin, P.C. v. Def. Intelligence Agency, 330 F. Supp. 2d 592, 602 (E.D. Va. 2004).","Organization or any function of, and certain information pertaining to, employees of the Defense Intelligence Agency, the National Reconnaissance Office, and the National Geospatial-Intelligence Agency","11"
"National Archives and Records Administration","Agency Overall","2013","10 U.S.C. §§ 1506(d), (f)","None","P.O.W. Debriefs","3"
"National Archives and Records Administration","Agency Overall","2013","18 U.S.C. § 798(a)","Larson v. Dep't of State, 565 F.3d 857, 868-69 (D.C. Cir. 2009); N.Y. Times Co. v. DOD, 499 F. Supp. 2d 501, 512 (S.D.N.Y. 2007); Adejumobi v. NSA, No. 07-1237, 2007 WL 4247878, at *3 (M.D. Fla. Dec. 3, 2007) aff'd per curiam, 287 F. App'x 770 (11th Cir. 2008).","Certain classified information pertaining to the communication, intelligence, and cryptographic devices of the United States or any foreign government","1"
"National Archives and Records Administration","Agency Overall","2013","18 U.S.C. §§ 2510-2520","Mendoza v. DEA, No. 07-5006, 2007 U.S. App. LEXIS 22175 (D.C. Cir. Sept. 14, 2007) (per curiam); Lam Lek Chong v. DEA, 929 F.2d 729, 733 (D.C. Cir. 1991); Payne v. DOJ, No. 96-30840, slip op. at 5-6 (5th Cir. July 11, 1997).","Wiretap requests and the contents of any wire, oral, or electronic communication obtained through wiretaps","1"
"National Archives and Records Administration","Agency Overall","2013","22 U.S.C. § 2778(e)","Council for a Livable World v. U.S. Dep't of State, No. 96-1807, slip op. at 11 (D.D.C. Jan. 21, 1998), amended (D.D.C. Nov. 23, 1998)","Certain information pertaining to export license applications","1"
"National Archives and Records Administration","Agency Overall","2013","26 U.S.C.  §§ 6103, 6105","Church of Scientology v. IRS, 484 U.S. 9, 15 (1987)(26 U.S.C. 6103); Pac. Fisheries, Inc. v. IRS, 395 F. App'x, 438, 440 (9th Cir. 2010)(unpublished disposition)(26 U.S.C. 6103, 6105); Tax Analysts v. IRS, 217 F. Supp. 2d 23, 27-29 (D.D.C. 2002)(26 U.S.C. 6105)","Certain tax return information and certain tax convention information","4"
"National Archives and Records Administration","Agency Overall","2013","41 U.S.C. 253(b)(m)(1)","Margolin v. NASA, No. 09-CV-00421-LRH-VPC, 2011 WL 1303221, at 6* (D. Nev. March 31, 2011); Hornbostel v. US Dep’t of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 203)","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","1"
"National Archives and Records Administration","Agency Overall","2013","41 U.S.C. 423(a)(1) Procurement Integrity Act","Legal & Safety Employer Research, Inc. v. U.S. Dep't of the Army, No. Civ. S001748, 2001 WL 34098652, at *3-4 (E.D. Cal. May 4, 2001)(dictum)","Contractor bid or proposal information; source selection information","1"
"National Archives and Records Administration","Agency Overall","2013","42 U.S.C. § 2162","Meeropol v. Smith, No. 75-1121, slip. At 53-55 (D.D.C. Feb. 29, 1984) aff'd in relevant part & remanded in part on other grounds sub nom, Meeropol v. Meese, 790 F.2d 942 (D.C. Cir. 1986)","Restricted Data pertaining to atomic weapons and special nuclear material","3"
"National Archives and Records Administration","Agency Overall","2013","42 U.S.C. § 2168(a)(1)(c)(FRD)","","Restricted and formerly restricted data concerning atomic energy","4"
"National Archives and Records Administration","Agency Overall","2013","50 U.S.C. § 402 note","Houghton v. NSA, No. 09-4440, 2010 WL 1784058, at *3 (3d Cir. May 5, 2010)(per curiam); Larson v. Dep't of State, 565 F. 3d 857, 868-69 (D.C. Cir. 2009); Founding Church of Scientology v. NSA, 610 F.2d 824, 827-28 (D.C. Cir. 1979); Roman v. NSA, No. 07-CV-4502, 2009 WL 303686, at *5-6 (E.D.N.Y. Feb 9, 2009), summary affirmance granted, 354 F. App'x 591 (2d Cir. 2009).","National Security Agency functions and information","6"
"National Archives and Records Administration","Agency Overall","2013","50 U.S.C. § 403-1(i)(1) National Security Act of 1947","CIA v. Sims, 471 U.S. 159, 167 (1985); Berman v. CIA, 501 F. 3d 1136, 1137-38, 1140 (9th Cir. 2007); Wolf v. CIA, 473 F. 3d 370, 378, 380 (D.C. Cir. 2007).","Intelligence sources and methods","30"
"National Archives and Records Administration","Agency Overall","2013","50 U.S.C. § 403(g)","Larson v. Dep't of State, 565 F.3d 857, 865 n.2 (D.C. Cir. 2009); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Makky v. Chertoff, 489 F. Supp. 2d 421, 442 (D.N.J. 2007), aff'd on other grounds, 541 F. 3d 205 (3d Cir. 2008).","Intelligence sources and methods; certain information pertaining to Agency employees, specifically:  ""the organization, names, official titles,  salaries, or numbers of personnel employed by the Agency""","139"
"National Archives and Records Administration","Agency Overall","2013","50 U.S.C. § 421","None","Identities of U.S. undercover intelligence officers, agents, informants, and sources","2"
"National Archives and Records Administration","Agency Overall","2013","Fed. R. Crim. P 6(e), enacted by Act of July 30, 1977, Pub. L. No. 95-78, 91 Stat. 319","Sussman v. USMS, 494 F. 3d 1106, 1113 (D.C. Cir. 2007); Fund for Constitutional Gov't v. Nat'l Archives & Records Serv., 656 F. 2d 856, 867-68 (D.C. Cir. 1981); Durham v. U.S. Atty. Gen., No. 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen O'Connor v. U.S. Dep't of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008).","Certain records pertaining to grand jury proceedings","29"
"Legal Services Corporation","Agency Overall","2013","5 U.S.C. app. § 107(a)","Meyerhoff v. EPA, 958 F.2d 1498,  1500-02 (9th Cir. 1992); Concepcion v. FBI,  606 F. Supp. 2d 14, 33 (D.D.C. 2009), renewed motion for summary judgment granted in part on other grounds, 699 F. Supp. 2d 106  (D.D.C. 2010)","Confidential Financial Disclosure Information","2"
"National Mediation Board","Agency Overall","2013","41 U.S.C. § 2102","Legal & Safety Employer Research, Inc. v. U.S. Dep't of the Army, No. Civ. S001748, 2001 WL 34098652, at *3-4 (E.D. Cal. May 4, 2001) (dictum).","Selected contractor proposal","1"
"Office of the Director of National Intelligence","Agency Overall","2013","50 U.S.C. § 3024(i)(1)","CIA v. Sims, 471 U.S. 159 (1985)","Protects information pertaining to intelligence sources and methods pursuant to the National Security Act of 1947.","66"
"Office of the Director of National Intelligence","Agency Overall","2013","50 U.S.C. § 3024(m)(1)","","Protects, among other things, the names and identifying information of ODNI personnel.","111"
"Merit Systems Protection Board","Agency Overall","2013","N/A","N/A","N/A","0"
"Office of National Drug Control Policy","Agency Overall","2013","N/A","N/A","N/A","0"
"Department of Housing and Urban Development","Agency Overall","2013","41 USC 4702(b)","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35223, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Department of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004)","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","5"
"Department of Housing and Urban Development","Agency Overall","2013","42 USC 3610(d)","West v. Jackson, 448 F. Supp. 2d 207, 212-13 (D.D.C. 2006), summary affirmance granted, No. 06-5281, 2007 WL 1723362 (D.C. Cir. Mar. 6, 2007).","Records pertaining to conciliatoin of disputes regarding allegations of unfair housing practices; information derived from housing discrimination investigations and any final invetigative reports pertaining to such investigations","6"
"Department of Housing and Urban Development","Agency Overall","2013","42 USC 3537a","","Covered selected information during the grant selection process","1"
"National Aeronautics and Space Administration","Agency Overall","2013","10 U.S.C. § 2305(g)","Roman v. NSA, Nos. 09-2947, 09=4281, 09-3344, 09-2504, 09-5633, 2012 WL 569747, at *7 (E.D.N.Y. Feb. 22, 2012); Margolin v. NASA, No. 09-CV-00421-LRH-VPC, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011).","Certain contractor proposals","7"
"National Aeronautics and Space Administration","Agency Overall","2013","22 U.S.C. § 2751","None cited","Information subject to the Arms Exports Control; Control Technical data withheld according to regulations establishing lists or categories of technical data that may not be exported, under the Arms Export Control Act.","14"
"National Aeronautics and Space Administration","Agency Overall","2013","41 U.S.C. § 2102","Legal & Safety Employer Research, Inc. V U.S. Dept of the Army, No, Civ. S001748, 2001 UL 34098652, at *3-4 (E.D. Cal. May 4, 2001) (dictum)","Contractor bid or proposal information; source selection information","5"
"National Aeronautics and Space Administration","Agency Overall","2013","5 U.S.C. § 107 (a)","Meyerhoff v. EPA, 958 F.2d 1498, 1500-02 (9th Cir. 1992); Seife v. NIH, 874 F. Supp. 2d 248, 254 (S.D.N.Y. 2012); Concepcion v. FBI, 606 F. Supp. 2d 106 (D.D.C. 2010); Glascoe v. DOJ, No. 04-0486, 2005 WL 1139269, at *1 (D.D.C. May 15, 2005).","Financial disclosure information pertaining to certain government employees.","1"
"Federal Mediation and Conciliation Service","Agency Overall","2013","0","N/A","0","0"
"Federal Retirement Thrift Investment Board","Agency Overall","2013","N/A","N/A","N/A","0"
"U.S. Agency for International Development","Agency Overall","2013","41 U.S.C. § 253b(m)(1) (currently at 41 U.S.C. § 4702)","Margolin v. NASA, No. 09CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004)","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","12"
"U.S. Agency for International Development","Agency Overall","2013","26 U.S.C. § 6103","Church of Scientology v. IRS, 484 U.S. 9, 15 (1987); Pac. Fisheries, Inc. v. IRS, No. 09-35618, 2010 WL 3611645, at *2 (9th Cir. Sep. 15, 2010)(unpublished disposition)","Certain tax return information and certain tax convention information","22"
"Department of the Treasury","Agency Overall","2013","26 U.S.C. §§ 6103","Church of Scientology v. IRS, 484 U.S. 9, 15 (1987)(26 U.S.C. 6103); Pac. Fisheries, Inc. v. IRS, 395 F. App'x. 438, 440 (9th Cir. 2010) (unpublished disposition) (26 U.S.C. §§ 6103, 6105); Tax Analysts v. IRS, 217 F. Supp. 2d 23, 27-29 (D.D.C. 2002) (26 U.S.C. § 6105).","Certain tax return information and certain tax convention information","2866"
"Department of the Treasury","Agency Overall","2013","31 U.S.C. § 5319","Hulstein v. DEA, No. 10-4112, 2011 U.S. Dist. LEXIS 25788, at *7-8 (N.D. Iowa Mar. 11, 2011); Berger v. IRS, 487 F. Supp. 2d 482, 496-97 (D.N.J. 2007), aff'd on other grounds, 288 F. App'x 829 (3d Cir. 2008), cert. denied, 129 S. Ct. 2789 (U.S. 2009); Sciba v. Bd. of Governors of the Fed. Reserve Sys., No. 04-1011, 2005 WL 3201206, at *6 (D.D.C. Nov. 4, 2005).","Reports pertaining to monetary instruments transactions filed under subchapter II of chapter 53 of title 31 and records of those reports","263"
"Department of the Treasury","Agency Overall","2013","26 U.S.C. §§  6105","Church of Scientology v. IRS, 484 U.S. 9, 15 (1987) (26 U.S.C. § 6103); Pac. Fisheries, Inc. v. IRS, 395 F. App'x. 438, 440 (9th Cir. 2010) (unpublished disposition) (26 U.S.C. §§ 6103, 6105); Tax Analysts v. IRS, 217 F. Supp. 2d 23, 27-29 (D.D.C. 2002) (26 U.S.C. § 6105).","Certain tax return information and certain tax convention information","74"
"Department of the Treasury","Agency Overall","2013","18 U.S.C. § 701","Jones v. IRS, No. 06-CV-322, 2008 WL 1901208, at *3-4 (W.D. Mich. Apr. 25, 2008).","Establishes penalties for: manufacturing, selling, or possessing ""any badge, identification card, or other insignia, of the design prescribed by the head of any department or agency of the United States for use by any officer or employee thereof, or any colorable imitation thereof""; and photographing, printing, making, or executing ""any engraving, photograph, print, or impression in the likeness of any such badge, identification card, or other insignia, or any colorable imitation thereof""","29"
"Department of the Treasury","Agency Overall","2013","Fed. R. Crim. P. 6(e), enacted by Act of July 30, 1977, Pub. L. No. 95-78, 91 Stat. 319","Sussman v. USMS, 494 F.3d 1106, 1113 (D.C. Cir. 2007); Fund for Constitutional Gov't v. Nat'l Archives & Records Serv., 656 F.2d 856, 867-68 (D.C. Cir. 1981); Durham v. U.S. Atty. Gen., No. 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen O'Connor v. U.S. Dep't of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008).","Certain records pertaining to grand jury proceedings","7"
